id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
baked-beans,dish,baked beans,barbecue beans|pit beans,carolinas|nc|sc|us-south,,,,,"{""course"": ""side"", ""styles"": [""lexington"", ""eastern-nc"", ""sc-pee-dee""]}","White beans — navy or pea beans — cooked slow in a sweet brown sauce of molasses or brown sugar with pork in it, and served hot in a cup or a compartment of the tray. On a Carolina barbecue plate they usually come from a large can, warmed and doctored at the pit with more sugar, mustard, onion or a handful of chopped barbecue; the traditional form is dried beans parboiled and then baked for hours in a covered pot, and the canned form is cooked through steam rather than baked at all. They belong to the pig pickin' — the outdoor party where guests pull the meat off a whole hog — as much as to the counter.",,barbecue-tray|pig-pickin|browns-bar-b-que|hushpuppies|red-slaw|brunswick-stew|fixins,s:wp-baked-beans|s:wp-pig-pickin|s:web-sfa-browns-bar-b-q|s:web-destination-bbq-browns|s:wp-barbecue-in-north-carolina,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/dish/baked-beans/
banana-pudding,dish,banana pudding,,carolinas|nc|sc|us-south,,,,,"{""course"": ""sweet"", ""styles"": [""eastern-nc"", ""lexington"", ""sc-mustard"", ""sc-pee-dee""]}","Layers of sweet vanilla custard, vanilla wafers and sliced bananas built up in a dish and topped with meringue or whipped cream, then chilled until the wafers soften and the layers run together. It is the barbecue house's dessert in both Carolinas, whole-hog pits and shoulder pits alike: the Barbecue Center in Lexington sells it by the small or large cup, Sam Jones BBQ lists it beside the whole hog, Sweatman's in Holly Hill serves it after hash and rice, and Rodney Scott's in Charleston listed it with the catfish and ribs. It needs no oven, scales up to a crowd and keeps — one theory of how a dessert with no early Southern tie became Southern.",,eastern-nc|lexington|sc-mustard|sc-pee-dee|bar-b-q-center|sam-jones-bbq|clyde-coopers|allen-and-son|buxton-hall-barbecue|rodney-scotts-whole-hog-bbq|sweatmans-bar-b-que|hash-and-rice|pig-pickin-cake|sweet-tea|pig-pickin,s:wp-banana-pudding|s:web-barbecue-center-menu|s:web-samjones-menu|s:web-clydecoopersbbq-story|s:web-ourstate-allen-son|s:web-ourstate-buxton-hall|s:wp-rodney-scotts-whole-hog-bbq|s:web-destination-bbq-sweatmans|s:web-lexbbq-menu|s:wikibooks-banana-pudding|s:book-aunt-carolines-dixieland-recipes|s:book-mrs-porters-new-southern-cookery-book,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/banana-pudding/
barbecue-chicken,dish,barbecue chicken,half chicken|barbecued chicken|pit chicken|dipped chicken,carolinas|nc|nc-east|nc-piedmont,,,,,"{""course"": ""main"", ""meat"": ""chicken"", ""styles"": [""eastern-nc"", ""lexington""]}","Half a chicken, cooked on the pit beside the pig or on its own cooker until the skin chars, brushed with the house sauce — vinegar and pepper in the east, a thin tomato-and-vinegar dip in the Piedmont — and sold by the half or the whole bird. At eastern pits it is the one other meat: B's in Greenville sells out of chicken halves by early afternoon, and Skylight Inn lists it beside the whole hog. Keaton's in Cleveland, Rowan County, does it the other way round, frying the chicken and dipping it in a hot vinegar-tomato barbecue sauce. NCpedia notes that North Carolinians seldom use 'barbecue' alone for chicken.",,eastern-nc|lexington|keatons-barbecue|bs-barbecue|skylight-inn|sam-jones-bbq|vinegar-pepper-sauce|lexington-dip|red-slaw|barbecue|barbecue-tray|pig-cooker,s:web-ourstate-keatons|s:web-ncfolk-keatons|s:web-ourstate-bs-barbecue|s:wp-skylight-inn-bbq|s:wp-barbecue-chicken|s:ncpedia-barbecue|s:web-samjones-menu|s:book-mrs-hills-new-cook-book|s:wikibooks-barbecue-rub|s:wikibooks-north-carolina-style-bbq-chicken,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/barbecue-chicken/
barbecue-sandwich,dish,barbecue sandwich,chopped barbecue sandwich|barbecue with slaw|Lexington barbecue sandwich|pork sandwich|a barbecue,carolinas|nc|sc,,,,,"{""course"": ""main"", ""meat"": [""whole hog"", ""shoulder""], ""styles"": [""eastern-nc"", ""lexington"", ""sc-mustard"", ""sc-pee-dee""]}","Chopped pork on a soft white bun with slaw laid on the meat. In North Carolina it is the commonest form of the sandwich: whole-hog barbecue dressed with vinegar and pepper in the east, chopped or sliced shoulder with dip and red slaw in the Piedmont. In South Carolina the meat is pulled or chopped and the sauce is mustard, vinegar-pepper or tomato by region, with slaw a common topping. The bun is a plain hamburger roll — at Skylight Inn a white bread roll — and the bread keeps the meat warm and catches the sauce.",,eastern-nc|lexington|sc-mustard|barbecue-tray|red-slaw|white-slaw|lexington-dip|vinegar-pepper-sauce|mustard-sauce|skylight-inn|lexington-barbecue|bar-b-q-center|meltons-barbecue|keatons-barbecue|dukes-bar-b-que|light-bread|pulled-pork|whole-hog|pork-shoulder|pork-skins,s:wp-barbecue-sandwich|s:wp-whole-hog-barbecue|s:wp-meltons-barbecue|s:wp-lexington-north-carolina|s:wp-skylight-inn-bbq|s:web-lexbbq-menu|s:web-bbq-center-menu|s:web-ourstate-bs-barbecue|s:web-ncfolk-keatons|s:wp-dukes-bar-b-que|s:ncpedia-barbecue|s:wikibooks-pulled-pork-sandwiches|s:wikibooks-eastern-north-carolina-barbecued-pig|s:wikibooks-eastern-north-carolina-barbecue-sauce,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/barbecue-sandwich/
barbecue-tray,dish,barbecue tray,tray|barbecue plate|plate|large tray|chopped tray|sliced tray|coarse chopped tray,carolinas|nc-piedmont|nc-east|nc,,,,,"{""course"": ""main"", ""meat"": [""shoulder"", ""whole hog""], ""styles"": [""lexington"", ""eastern-nc""]}","The unit of ordering at a Carolina barbecue counter: a paper boat or a plate with the chopped pork on one side and slaw on the other, and no bun. In Lexington the meat is pork shoulder and the order names the cut — chopped, coarse chopped (small chunks) or sliced — and the size, tray or large tray; in the east it is whole hog, and the tray or plate carries white slaw with cornbread, a corn stick or hushpuppies. A plate adds french fries and a choice of hushpuppies or rolls. A sandwich is the same meat and slaw on a bun.",,lexington|eastern-nc|red-slaw|white-slaw|hushpuppies|cornbread|barbecue-sandwich|outside-brown|boiled-potatoes|lexington-dip|vinegar-pepper-sauce|lexington-barbecue|bar-b-q-center|skylight-inn|bs-barbecue|sam-jones-bbq|meltons-barbecue|chopped|pork-shoulder|whole-hog|chopping-block,s:web-lexbbq-menu|s:web-bbq-center-menu|s:web-ourstate-lexington-5-stops|s:web-carolinacountry-lexington|s:web-leisuregrouptravel-lexington|s:wp-meltons-barbecue|s:wp-whole-hog-barbecue|s:wp-skylight-inn-bbq|s:web-ourstate-bs-barbecue|s:web-samjones-menu|s:ncpedia-barbecue|s:reed-holy-smoke|s:book-kentucky-housewife|s:book-mrs-hills-new-cook-book|s:book-virginia-house-wife|s:book-housekeeping-in-old-virginia,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/barbecue-tray/
blenheim-ginger-ale,dish,Blenheim Ginger Ale,Blenheim|Old #3|hot ginger ale,sc|carolinas|sc-pee-dee,,,,,"{""course"": ""drink"", ""styles"": [""sc-pee-dee"", ""sc-mustard""]}","A ginger ale bottled at Hamer, in Dillon County, South Carolina, made with Jamaica ginger and sugar in mineral water from a spring in Marlboro County, and hot enough that the heat is the point of it. It comes in three strengths: #3 Hot with a pink cap, #5 Not As Hot with a gold cap, and #9 Diet with a white cap. It was made first as a stomach tonic rather than a soft drink, and it sits on Pee Dee barbecue tables the way Cheerwine sits on Piedmont ones.","named for Blenheim, Marlboro County, South Carolina, the town that grew up around the mineral spring the drink was first mixed with",cheerwine|sweet-tea|sc-pee-dee|pee-dee|barbecue-tray,s:wp-blenheim-ginger-ale|s:wp-hamer-south-carolina|s:wp-barbecue-in-south-carolina,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/dish/blenheim-ginger-ale/
boiled-potatoes,dish,boiled potatoes,barbecue potatoes|stewed potatoes|potatoes,nc-east|nc,,,,,"{""course"": ""side"", ""styles"": [""eastern-nc""]}","Potatoes boiled whole or in halves until they are soft and served beside chopped whole hog on the eastern North Carolina plate — the side the Piedmont does not have. At Parker's in Wilson and, by Bob Garner's account, most eastern restaurants they are stewed rather than plainly boiled: peeled potatoes, often with onion, simmered in water with ketchup or red sauce, hot sauce, paprika, sugar, salt, pepper and a spoon of bacon grease, so the broth seasons them through. They come on the plate with slaw and the plate's bread, a corn stick or hushpuppies, and they have been there since Melton's in Rocky Mount charged 45 cents for barbecue with boiled potatoes in 1929.",,eastern-nc|barbecue-tray|brunswick-stew|meltons-barbecue|bs-barbecue|bums-restaurant|parkers-barbecue|clyde-coopers|vinegar-pepper-sauce|texas-pete|cornbread|hushpuppies|fixins|bob-garner,s:wp-meltons-barbecue|s:web-garner-recipes-smokering|s:garner-flavored-by-time|s:web-southyourmouth-bbq-potatoes|s:web-barbecuebros-bs-barbecue|s:web-bbqjew-bs-barbecue|s:web-ourstate-a-day-at-bs|s:sfa-bums-restaurant|s:web-parkers-bbq-wilson-menu|s:web-clydecoopersbbq-story|s:wp-barbecue-in-north-carolina|s:book-housekeeping-in-old-virginia|s:book-dixie-cookery,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/boiled-potatoes/
brunswick-stew,dish,Brunswick stew,stew|barbecue stew,nc|nc-east|nc-piedmont|us-south,,,,,"{""course"": ""side"", ""meat"": ""mixed"", ""styles"": [""eastern-nc"", ""lexington""]}","A thick tomato stew of chicken or pork with corn, butter beans (lima beans), onion and, in the east, potatoes, cooked in big pots and served in a cup beside the barbecue. Virginia and Georgia both claim it; North Carolina makes it without argument at barbecue houses, church suppers and fundraisers, where it holds the place that hash holds in South Carolina. The name is a county in Virginia or a city in Georgia, both named for the German duchy of Brunswick. The squirrel of the first recipes has given way to chicken, and at a barbecue house some of the chopped pork goes into the pot.",,eastern-nc|lexington|hash-and-rice|meltons-barbecue|hushpuppies|boiled-potatoes|barbecue-tray|fundraiser-barbecue|pig-pickin|whole-hog,s:wp-brunswick-stew|s:web-georgiaencyclopedia-brunswick-stew|s:web-ourstate-nc-brunswick-stew|s:web-moss-hushpuppies|s:wp-meltons-barbecue|s:wp-pig-pickin|s:web-scencyclopedia-hash|s:book-aunt-carolines-dixieland-recipes|s:book-what-mrs-fisher-knows|s:book-dixie-cookery,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/brunswick-stew/
cheerwine,dish,Cheerwine,Cheerwine soda|Retro Cheerwine|Original 1917 Formula|Diet Cheerwine,nc-piedmont|nc|carolinas|us-south,,,,,"{""course"": ""drink"", ""styles"": [""lexington""]}","A cherry-flavoured soft drink — burgundy-red, sweet, with a strong black-cherry note and more carbonation than most sodas — made in Salisbury, Rowan County, North Carolina by the Carolina Beverage Corporation since 1917, and run by founder L.D. Peeler's family throughout. On a Piedmont barbecue counter it is the soda beside the tea: Lexington Barbecue lists Cheerwine and Diet Cheerwine with the Cokes, and the Barbecue Center sells it by the 10-, 16- and 32-ounce cup. It is bottled in glass with cane sugar as Retro or 'Original 1917 Formula' Cheerwine, comes as ice cream and sherbet in Food Lion, and has had its own festival in Salisbury each year since its centennial in 2017.","cheer + wine: named, the company says, for its burgundy-red colour and cheery disposition — wine for the colour, cheer for the taste; it contains no alcohol",lexington|lexington-barbecue|bar-b-q-center|sweet-tea|texas-pete,s:wp-cheerwine|s:web-cheerwine-about|s:web-cheerwinefest-history|s:web-salisburypost-cheerwine-festival-2026|s:web-lexbbq-menu|s:web-barbecue-center-menu|s:wp-texas-pete|s:book-virginia-house-wife|s:book-kentucky-housewife,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/cheerwine/
chicken-bog,dish,chicken bog,bog|chicken perlo,sc-pee-dee|sc-lowcountry|sc,,,,,"{""course"": ""main"", ""meat"": ""chicken"", ""styles"": [""sc-pee-dee""]}","Chicken, rice and smoked sausage cooked together in the chicken's own broth until the rice has taken up the liquid and sits wet and plump — a pilau (rice cooked in stock) that is deliberately wetter than a pilau. It belongs to the Pee Dee, the northeast of South Carolina from Horry County west to Florence, and to the Lowcountry beyond it; Loris, a town of about two thousand north of Myrtle Beach, has held a Bog-Off cook-off every October since 1979. The pot is a fifty-gallon wash pot and the dish is cooked for crowds: tobacco crews, church suppers, the stump meeting at Galivants Ferry.","English bog 'wet, soft, spongy ground', c. 1500, from Gaelic and Irish bogach 'bog', from bog 'soft, moist'; applied to the dish for its wet rice",sc-pee-dee|pee-dee|carolina-gold|hash-and-rice|fundraiser-barbecue|political-barbecue,s:web-scencyclopedia-chicken-bog|s:wp-chicken-bog|s:web-hmdb-chicken-bog-marker|s:web-discoversc-chicken-bog|s:wp-carolina-gold|s:etymonline|s:wikibooks-chicken-bog-i|s:wikibooks-chicken-bog-grand-strand|s:wikibooks-chicken-bog-ii|s:book-aunt-carolines-dixieland-recipes|s:book-kentucky-housewife,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/chicken-bog/
collards,dish,collards,collard greens|greens|mixed greens,carolinas|nc-east|nc|sc|us-south,,,,,"{""course"": ""side"", ""styles"": [""eastern-nc"", ""sc-mustard"", ""sc-pee-dee"", ""lexington""]}","Broad flat leaves of a loose-headed cabbage, stripped from the stem, cut in ribbons and stewed a long time with a piece of smoked pork until they are dark and soft, in a salty broth the South calls pot liquor. They are a staple of Southern cooking and one of the vegetables a Carolina barbecue buffet is judged by; cornbread is used to soak up what is left in the bowl. Eaten with black-eyed peas and cornbread on New Year's Day for wealth in the year to come.",,bums-restaurant|gradys-barbecue|dukes-bar-b-que|jackie-hites-bar-b-q|shealys-bar-b-que|lewis-barbecue|mccabes-bar-b-q|cornbread|barbecue-tray|eastern-nc|sc-mustard|fixins,s:wp-collard-greens|s:sfa-bums-restaurant|s:web-ourstate-bums|s:web-ourstate-gradys|s:sfa-gradys-barbecue|s:wp-dukes-bar-b-que|s:web-sfa-jackie-hites-bar-b-q|s:web-shealys-home|s:web-lewis-charleston|s:web-discoversc-mccabes,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/dish/collards/
cornbread,dish,cornbread,corn bread|corn sticks|cornsticks|bread,nc-east|nc|carolinas|us-south,,,,,"{""course"": ""bread"", ""styles"": [""eastern-nc""]}","A quick bread of cornmeal — meal, water or buttermilk, salt, fat, often egg and soda — baked in a pan, a skillet or a stick mould. It comes with eastern North Carolina barbecue in two forms. At the Skylight Inn in Ayden it is a flat, dense cake of stone-ground cornmeal, water, salt and the day's hog drippings, spread thin on a sheet pan, baked and cut in squares; Our State calls it more grit cake than bread. At Parker's, B's, Bum's and a third of the pits in six Coastal Plain counties it is the corn stick, an eight-inch baton of meal, fat and boiling water, baked, then deep-fried. West of the Coastal Plain the bread is hushpuppies.","corn (American English for maize) + bread. The bread is Native American in origin — the Hidatsa call baked cornbread naktsi, the Choctaw bvnaha — and the English name is the settlers' description of it",eastern-nc|skylight-inn|sam-jones-bbq|bs-barbecue|bums-restaurant|parkers-barbecue|meltons-barbecue|hushpuppies|barbecue-tray|white-slaw|boiled-potatoes|pork-skins|light-bread|fixins|pete-jones|sam-jones,s:wp-cornbread|s:wp-skylight-inn-bbq|s:web-foodrepublic-skylight-cornbread|s:web-ourstate-sam-jones-legacy|s:web-samjones-menu|s:web-thefoodsection-corn-stick|s:wp-meltons-barbecue|s:ncpedia-barbecue|s:web-barbecuebros-bs-barbecue|s:web-bbqjew-bs-barbecue|s:sfa-bums-restaurant|s:web-parkers-bbq-wilson-menu|s:web-parkers-bbq-wilson|s:wp-barbecue-in-north-carolina|s:wp-whole-hog-barbecue|s:wikibooks-southern-cornbread|s:wikibooks-cornbread-i|s:book-virginia-house-wife|s:book-kentucky-housewife,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/dish/cornbread/
